Key,Value
Feature.SettingsHub.Label.Report.OtherActionsHeader,Other steps you can take
Feature.SettingsHub.Action.Report.Done,Done
Feature.SettingsHub.Label.Report.BlockDisplayName,Block {DISPLAY_NAME} (@{RBX_NAME})
Feature.SettingsHub.Label.Report.UnblockDisplayName,Unblock {DISPLAY_NAME} (@{RBX_NAME})
CoreScripts.AvatarEditorPrompts.DeleteOutfitPromptText,Do you want to delete character {RBX_NAME} from Roblox?
CoreScripts.AvatarEditorPrompts.DeleteOutfitPromptTextNoName,Do you want to delete this character from Roblox?
CoreScripts.AvatarEditorPrompts.DeleteOutfitPromptYes,Delete
CoreScripts.AvatarEditorPrompts.DeleteOutfitPromptNo,Cancel
InGame.InspectMenu.Description.LayeredClothingR6,The R6 body type doesn't support this item.
CoreScripts.AvatarEditorPrompts.RenameOutfitNamePromptTitle,Rename Character
CoreScripts.AvatarEditorPrompts.RenameOutfitPromptText,Enter a new name for character {RBX_NAME}:
CoreScripts.AvatarEditorPrompts.RenameOutfitNameTitle,Rename Character?
CoreScripts.AvatarEditorPrompts.DisabledRenameOutfitPromptTitle,Rename Character Disabled
CoreScripts.AvatarEditorPrompts.DisabledRenameOutfitPromptText,Renaming characters is disabled
CoreScripts.AvatarEditorPrompts.DisabledRenameOutfitPromptOkay,Okay
Feature.Friends.Action.IgnoreAllFriendRequestsPrompt,Are you sure you want to ignore all friend requests?
Feature.Friends.Label.Cancel,Cancel
Feature.SettingsHub.GameSettings.Input,Input
Feature.SettingsHub.GameSettings.Output,Output
Feature.SettingsHub.GameSettings.Device,Device
Feature.SettingsHub.GameSettings.MicroProfiler,MicroProfiler
Feature.SettingsHub.Prompt.NotAudible,Voice Chat Not Audible
Feature.SettingsHub.Prompt.Permission,Voice Chat Unavailable
Feature.SettingsHub.Prompt.Subtitle.NotAudible,Game volume is set to ‘0’ in settings. Please increase volume to hear voice.
Feature.SettingsHub.Prompt.Subtitle.Permission,Go to your settings to allow Roblox to use the microphone.
Feature.SettingsHub.Prompt.Subtitle.Retry,Please try leaving and rejoining.
Feature.FaceChat.Message.PlaceUnavailable,This place is temporarily unavailable. Please try later.
Feature.FaceChat.Subtitle.NotAvailable,Please try leaving and rejoining.
Feature.SettingsHub.GameSettings.InputDevice,Input Device
Feature.SettingsHub.GameSettings.OutputDevice,Output Device
Feature.Friends.Label.IgnoreAllDoesntIgnoreAll300,Note: This will at max remove your most recent 300 friend requests each time you click the 'Ignore All' button.
Feature.SettingsHub.Prompt.VoiceChatSuspended,Voice chat suspended
Feature.SettingsHub.Prompt.Subtitle.Respect,Please help keep Roblox fun by being respectful to others.
Feature.SettingsHub.Prompt.Understand,I Understand
Feature.SettingsHub.Feature.SettingsHub.Prompt.Subtitle.Place,Spatial voice is only available for places with Max Players of 30 or less.
Feature.SettingsHub.Feature.SettingsHub.Prompt.Subtitle.User,This account is not eligible to use Spatial Voice.
Feature.SettingsHub.Feature.SettingsHub.Prompt.Place,Exceeds Max Players
Feature.SettingsHub.Feature.SettingsHub.Prompt.User,Not Eligible for Voice
InGame.ConnectionError.Action.Restart,Restart
InGame.ConnectionError.Heading.VRDisconnected,Headset Disconnected
InGame.ConnectionError.Message.RestartApp,"To continue playing, please restart the app."
CoreScripts.AvatarEditorPrompts.UpdateOutfitPromptYes,Ok
CoreScripts.AvatarEditorPrompts.UpdateOutfitPromptNo,Cancel
CoreScripts.AvatarEditorPrompts.UpdateOutfitPromptTitle,Update Character?
CoreScripts.AvatarEditorPrompts.UppdateOutfitPromptTextNoOutfitName,Would you like to update the saved character?
CoreScripts.AvatarEditorPrompts.UppdateOutfitPromptText,Would you like to update character {RBX_NAME}?
Feature.SettingsHub.Prompt.Subtitle.Place,Spatial voice is only available for places with Max Players of 30 or less.
Feature.SettingsHub.Prompt.Subtitle.User,This account is not eligible to use Spatial Voice.
Feature.SettingsHub.Prompt.Place,Exceeds Max Players
Feature.SettingsHub.Prompt.User,Not Eligible for Voice
CoreScripts.AvatarEditorPrompts.UpdateOutfitPromptText,Would you like to update character {RBX_NAME}?
CoreScripts.AvatarEditorPrompts.UpdateOutfitPromptTextNoOutfitName,Would you like to update the saved character?
InGame.InspectMenu.Action.Cancel,Cancel
InGame.InspectMenu.Action.Confirm,Confirm
InGame.InspectMenu.Action.Favorite,Favorite
InGame.CommonUI.Message.LuobuGameJoinWarning,"Please don't imitate dangerous in-game behaviors, please proactively report abuse if you encounter any negative behavior."
Feature.DevModule.ProfileCard.StatusPlaceholder,What's on your mind?
Feature.DevModule.ProfileCard.StatusErrorMessage,Status contains inappropriate words.
Feature.PremiumUpsell.Label.PremiumBenefitListDesc,Roblox Premium will get you:
Feature.PremiumUpsell.Label.RobuxPerMonth,{robux} Robux per month
Feature.PremiumUpsell.Label.PremiumOnlyBenefits,Access to Premium-only benefits
Feature.PremiumUpsell.Label.AvatarShopBenefits,Access to exclusive and discounted items in avatar shop
Feature.PremiumUpsell.Title.GetPremium,Get Premium
Feature.PremiumUpsell.Action.RobuxPerMonth,{currencySymbol}{robux}/month
Feature.PremiumUpsell.Label.Disclosure,Subscribe for <b>{currencySymbol}{price}/month. Cancel anytime.</b> Roblox Terms of Use and Privacy Policy apply.
Feature.PremiumUpsell.Action.Subscribe,Subscribe
Feature.SettingsHub.Prompt.Subtitle.TemporarySuspension,"Due to the violation of our Community Standards, we have temporarily revoked your access to voice chat until"
Feature.SettingsHub.Prompt.Subtitle.Revoked,"Due to multiple violations of our Community Standards, we have temporarily revoked your access to voice chat until the Beta phase ends."
InGame.InspectMenu.Action.Unfavorite,Unfavorite
Feature.AddFriends.Action.FriendAdded,Friend Added
Feature.AddFriends.Action.RequestIgnored,Request Ignored
Feature.Avatar.Label.LeftInitial,L
Feature.Avatar.Label.Right,R
Feature.Avatar.Label.RightInitial,R
Feature.Friends.Label.Following,Following
Feature.Friends.Label.Followers,Followers
Feature.Friends.Label.MutualFriends,Mutual Friends
Feature.Friends.Label.FollowsYou,Follows You
Feature.Friends.Label.YouAreFollowing,You are following
Feature.Friends.Action.Block,Block
Feature.Friends.Label.Friend,Friend
Feature.Friends.Action.Unblock,Unblock
Verification.Identity.Label.VoiceChatUpsell,"This experience supports spatial voice chat. To use this feature, you need to verify you are at least 13 years old."
Verification.Identity.Action.SkipVoiceChat,Join Without Voice Chat
Verification.Identity.Label.DontShowAgain,Don't Show Again
Verification.Identity.Label.EnableVoiceChat,Enable Voice Chat
Verification.Identity.Label.UsesVoiceChat,This experience uses voice chat. Enabling voice chat will use your microphone input in voice enabled experiences.
Verification.Identity.Label.ToggleInstruction,You can also toggle this feature on or off by accessing your Settings.
Verification.Identity.Label.JoinWithout,Join Without Voice Chat
InGame.CommonUI.BetaBadge.BadgeText,Beta
InGame.CommonUI.Badge.Popup.DisclaimerText,"Please report abuse if you encounter people breaking our Community Guidelines. If you have opted-in to voice chat, Roblox records voice audio anywhere on the platform for moderation and safety purposes. By continuing to use the voice chat feature, you consent to Roblox's collection, use, and storage of your voice recording for moderation and safety purposes. You can opt-out of spatial voice at any time."
InGame.CommonUI.Badge.Popup.HeaderList,You have opted in to one or more of our beta features:
InGame.CommonUI.Badge.Popup.VoiceChatBullet,Voice chat
InGame.CommonUI.Badge.BadgeText,BETA
InGame.CommonUI.Badge.Popup.LearnMoreLink,Learn More
InGame.CommonUI.Badge.Popup.LearnMoreText,Please check “Voice Recording FAQ” help article for more information.
InGame.CommonUI.Badge.Popup.TextFilterOnlyInfo,You can now chat more freely with reduced filters! This is only available to eligible users who are 13+.
InGame.CommonUI.Badge.Popup.VoiceInfo,"You have opted in to our beta feature, chat with voice. Roblox records voice audio anywhere on the platform for moderation and safety purposes. By continuing to use the chat with voice feature, you consent to Roblox’s collection, use, and storage of your voice recording for moderation and safety purposes. You can opt-out of chat with voice at any time."
InGame.CommonUI.Badge.Popup.CommunityStandards,Please Report Abuse if you encounter people breaking our Community Standards.
Feature.NativeAds.Label.Sponsored,Sponsored
Feature.NativeAds.Label.Ad,Ad
InGame.ConnectionError.DisconnectOutOfMemory,Your device does not have enough memory to run this experience. Exit back to the app.
InGame.ConnectionError.DisconnectOutOfMemoryExitContinue,"Due to this device's capabilities, this experience has become unstable and may crash."
InGame.ConnectionError.Title.ExperienceUnstable,Experience Unstable
Feature.SettingsHub.Label.MethodOfAbuse,Type Of Abuse?
Feature.SettingsHub.MethodOfAbuse.VoiceChat.Title,Voice Chat
Feature.SettingsHub.MethodOfAbuse.VoiceChat.Subtitle,This person was screaming at the top of their lungs
Feature.SettingsHub.MethodOfAbuse.Text.Subtitle,This person typed a mean word in text chat
Feature.SettingsHub.MethodOfAbuse.Text.Title,Text Chat
Feature.SettingsHub.MethodOfAbuse.Other.Title,Other
Feature.SettingsHub.MethodOfAbuse.Other.Subtitle,"This person is following me, wearing a bad shirt, etc."
Feature.SettingsHub.ReportSubmitted.MutePlayer,Mute {Player}
Feature.SettingsHub.ReportSubmitted.BlockPlayer,Block {Player}
Feature.SettingsHub.ReportSubmitted.ThankYou,We've received your report and will take more action soon if needed. Your feedback helps keep our community safe.
Feature.SettingsHub.ReportSubmitted.MutedSubtitleText,You won’t be able to hear {Player}
Feature.SettingsHub.ReportSubmitted.BlockedSubtitleText,You and {Player} will no longer be able to communicate with each other.
Feature.SettingsHub.Label.ReportComment,"In your own words, help us understand what went wrong."
Feature.SocialShare.Action.Share,Share
Feature.SocialShare.Label.ShareServerLink,Share Invite Link
Feature.SocialShare.Label.Copied,Copied
Feature.AccountSettings.Label.FreeCommConsentOnly,"I consent to Roblox’s collection, use, and storage of my voice recording for moderation and safety purposes only."
InGame.CommonUI.Button.KeepPlaying,Keep Playing
InGame.ConnectionError.Title.OutOfMemory,Out of Memory
InGame.ConnectionError.DisconnectOutOfMemoryKeepPlayingExit,This experience is using too much memory and might crash.
Feature.SettingsHub.Label.DefaultInviteMessage,Would you like to invite {DisplayName} to join you?
Feature.SettingsHub.Heading.InviteUser,Invite {DisplayName}?
Feature.SettingsHub.Action.MuteAll,Mute All
Feature.SettingsHub.Action.UnmuteAll,Unmute All
CoreScripts.TextChat.Whisper.Error.CannotWhisperSelf,You cannot whisper to yourself.
Feature.AccountSettings.Description.Dialog.VerifiedUsernameChangeWarning,Warning: Changing your username will remove your verified badge status. Are you sure you want to do this?
Feature.SettingsHub.GameSettings.GuiVisibilityPlayerNameplates.Title,Nameplate Visibility
Feature.SettingsHub.GameSettings.GuiVisibilityPlayerNameplates.All,Visible
Feature.SettingsHub.GameSettings.GuiVisibilityPlayerNameplates.Hide,Hidden
Feature.SettingsHub.LanguageSelection.SourceLanguage,{LanguageName} (Original)
Feature.SettingsHub.LanguageSelection.Unavailable,Unavailable
Feature.SettingsHub.LanguageSelection.SettingLabel,Experience Language
Verification.Identity.Label.LearnMoreAboutVoiceRecording,Learn More about Voice Recording
Feature.SettingsHub.ReportSubmitted.Label.MuteAndBlockPlayer,Mute & Block {DisplayName}?
Feature.SettingsHub.ReportSubmitted.Label.MuteAndBlockWarning,You and {Player} will not longer be able to communicate with each other.
Feature.SettingsHub.ReportSubmitted.MutePlayerDisplayName,Mute {DisplayName}(@{Username})?
Feature.SettingsHub.ReportSubmitted.BlockPlayerDisplayName,Block {DisplayName}(@{Username})?
Feature.SettingsHub.ReportSubmitted.MuteAndBlockWarning,You and {DisplayName}(@{Username}) will not longer be able to communicate with each other.
Feature.SettingsHub.ReportSubmitted.MutedAndBlocked,You have blocked and muted {Displayname}(@{Username})
Feature.SettingsHub.ReportSubmitted.Muted,You have muted {Displayname}(@{Username})
Feature.SettingsHub.ReportSubmitted.Blocked,You have blocked {Displayname}(@{Username})
Feature.SettingsHub.ReportSubmitted.MuteAndBlockPlayer,Mute & Block {DisplayName}(@{Username})?
Feature.SettingsHub.Prompt.TeleportBlock.Title,Teleporting Paused
Feature.SettingsHub.Prompt.TeleportBlock.Subtitle,Teleporting will resume upon menu close.
Feature.NativeAds.Action.EnterExperience,Enter the Experience
Feature.NativeAds.Action.ReturnToExperience,Return to Experience
InGame.ConnectionError.PlacelaunchUserPrivacyUnauthorized,Your privacy settings prevent you from joining this server.
CoreScripts.TopBar.RobloxMenu,Roblox Menu
InGame.CommonUI.Label.MicOff,Mic Off
InGame.CommonUI.Label.MicOnRecording,Mic On (recording audio)
InGame.InspectMenu.Label.VerifiedAvatar,{PLAYER_NAME}'s{VERIFIED_BADGE} Avatar
IAPExperience.InsufficientRobux.Text.DontHaveEnough,You don't have enough Robux to buy this item.
IAPExperience.InsufficientRobux.Text.CurrentBalance,Current Balance
IAPExperience.InsufficientRobux.Action.Cancel,Cancel
IAPExperience.InsufficientRobux.Action.BuyRobux,Buy Robux
Feature.NativeAds.Description.InvalidAdGuiAdorneeShape,AdGui's Adornee is not in Block shape
Feature.NativeAds.Description.InvalidAdGuiAdorneeRotation,AdGui's Adornee rotation is invalid
Feature.NativeAds.Description.InvalidAdPortalParentType,Parent Type is not valid
Feature.NativeAds.Description.AdPortalParentMissing,Parent does not exist
Feature.NativeAds.Description.InvalidAdGuiAdorneeSize,AdGui's Adornee size is invalid
Feature.NativeAds.Description.InvalidAdGuiAdorneePosition,AdGui's Adornee position is invalid
Feature.NativeAds.Description.InvalidAdPortalHierarchy,AdPortal doesn't have correct hierarchy
Feature.NativeAds.Description.InvalidAdGuiValidation,AdGui validation failed
Feature.NativeAds.Description.InvalidAdPortalProperties,AdPortal doesn't have correct properties set
Feature.NativeAds.Description.InvalidAdPortalParentProperties,AdPortal parent part doesn't have correct properties set
Feature.NativeAds.Description.InvalidAdGuiAdornee,AdGui's Adornee is not a Part
Feature.NativeAds.Description.AdPortalMissing,AdPortal doesn't exist
IAPExperience.InsufficientRobux.Text.YouNeed,You need additional {robux}. Please purchase more Robux Packages then come back to the experience.
IAPExperience.InsufficientRobux.Action.RobuxStore,Go to Robux Store
CoreScripts.TextChat.Emote.Error.NotOwned,You do not own the emote '{RBX_EMOTE}'.
InGame.HelpMenu.Label.PlaySessionId,PlaySessionId: {RBX_STR}
Feature.SettingsHub.Prompt.Subtitle.TemporarySuspension2,"Due to the violation of our Community Standards, we have temporarily revoked your access to chat with voice until"
Feature.SettingsHub.Prompt.MicUseSuspended,Microphone use Suspended
InGame.ConnectionError.Title.LowMemoryWarning,Low Memory Warning
InGame.ConnectionError.Queue,Your position in line: {POSITION}
CoreScripts.PublishAssetPrompt.TitleTextClothing,Submit Clothing
CoreScripts.PublishAssetPrompt.TitleTextEmote,Submit Emote
CoreScripts.PublishAssetPrompt.TitleTextPackage,Submit Package
CoreScripts.PublishAssetPrompt.Name,Name
CoreScripts.PublishAssetPrompt.Description,Description
CoreScripts.PublishAssetPrompt.InvalidName,Invalid Name
CoreScripts.PublishAssetPrompt.InvalidDescription,Invalid Description
CoreScripts.PublishAssetPrompt.DisclaimerAvatar,I agree that this experience will submit my avatar item to moderation and upload to My Creations.
CoreScripts.PublishAssetPrompt.DisclaimerEmote,I agree that this experience will submit my emote to moderation and upload to My Creations.
CoreScripts.PublishAssetPrompt.Cancel,Cancel
CoreScripts.PublishAssetPrompt.Submit,Submit
CoreScripts.PublishAssetPrompt.AssetDescriptionPlaceholder,Description
CoreScripts.PublishAssetPrompt.AssetNamePlaceholder,Name
CoreScripts.TextChat.Emote.Error.NotOwnedGeneric,You do not own that emote.
Client.App.Message.Win32DeprecationNotifyPhase,"In the near future, Roblox will no longer support your Windows 32-bit devices. To keep playing Roblox, please use a device that is compatible with Roblox's system requirements."
Client.App.Message.Win32DeprecationDeadlinePhase,"On April 2, 2023, Roblox will no longer support Windows 32-bit devices. This includes Win7 32-bit, Win8 32-bit, and Win10 32-bit."
Client.App.Message.Win32DeprecationDeprecatedPhase,"Roblox no longer supports Windows 32-bit devices. This includes Win7 32-bit, Win8 32-bit, and Win10 32-bit. To keep playing Roblox, please use a device that is compatible with Roblox's system requirements."
Feature.GameDetails.Label.Camera,Camera
InGame.CommonUI.Label.Return,Return to
InGame.CommonUI.Label.ReturnFallback,Return to previous experience
InGame.CommonUI.Label.ReturnTo,"Return to ""{placeName}"""
Feature.FaceChat.Heading.FacialAnimation,Facial Animation
Feature.FaceChat.Subtitle.FeatureDisabled,Facial animation is temporarily unavailable. Please try again later.
Feature.FaceChat.Subtitle.ServerDisabled,Facial animation is temporarily unavailable. Please try again later.
Feature.FaceChat.Subtitle.VideoPerformancePromptDisable,Turning off your camera may improve experience performance.
Feature.FaceChat.Heading.VideoNoPermission,Camera Unavailable
Feature.FaceChat.Subtitle.VideoNoPermission,Go to your settings to allow Roblox to use the camera.
Feature.FaceChat.Heading.VideoPerformancePromptDisable,Device Performance Low
Feature.FaceChat.Heading.PromptNoDynamicHeadEquipped,Facial Animation Unavailable
Feature.FaceChat.Heading.VideoUnsupported,Device Camera Not Supported
Feature.FaceChat.Subtitle.VideoUnsupported,Roblox is unable to use your camera to animate your avatar.
Feature.SettingsHub.Prompt.Connecting,Voice is Still Connecting
Feature.SettingsHub.Prompt.Subtitle.Connecting,Voice connection still in progress. This may take a moment.
CoreScripts.ContactList.Label.Outgoing,Outgoing
CoreScripts.ContactList.Label.Incoming,Incoming
CoreScripts.ContactList.Label.Missed,Missed
Feature.FaceChat.Heading.LODCameraForceDisable,Camera Has Been Turned Off
Feature.FaceChat.Subtitle.LODCameraForceDisable,Roblox has turned your device camera off due to performance issues.
Feature.ForceTwoStepVerification.ForceTwoStepVerification.Action,Set Up
Feature.ForceTwoStepVerification.ForceTwoStepVerification.Body,"You must set up 2-Step Verification to complete this action. This will help protect your login, purchases, and more."
Feature.ForceTwoStepVerification.ForceTwoStepVerification.Header,2-Step Verification Required
Feature.SettingsHub.Prompt.Subtitle.TemporarySuspensionAvatarChat,"Due to the violation of our Community Standards, we have temporarily revoked your access to chat with voice and chat as your avatar until"
Feature.SettingsHub.Prompt.Subtitle.FutureViolations,Future violations may result in additional account actions.
Feature.SettingsHub.Prompt.Subtitle.EffectiveUntil,Effective until
Feature.SettingsHub.Prompt.Subtitle.MicAndCamera,"Our systems have detected behavior that may violate our Community Standards. As a precaution, we have temporarily disabled your access to chat with voice and avatar."
Feature.SettingsHub.Prompt.Subtitle.Microphone,"Our systems have detected behavior that may violate our Community Standards. As a precaution, we have temporarily disabled your access to chat with voice."
Feature.SettingsHub.Prompt.MicAndCameraUseSuspended,Microphone and Camera Use Suspended
IAPExperience.BuyRobux.Banner.Text,Robux allows you to purchase upgrades for your avatar or buy special abilities in experiences
IAPExperience.BuyRobux.Banner.Title,Unlock Robux
IAPExperience.BuyRobux.Text.MoreRobux,{robux} Robux More
InGame.ConnectionError.PlacelaunchHttpError,A Http error has occurred. Please close the client and try again.
InGame.ConnectionError.PlacelaunchGameFull,Requested experience is full
InGame.ConnectionError.PlacelaunchGameEnded,"This experience has ended, or the server became unavailable unexpectedly due to a system error"
InGame.ConnectionError.DisconnectOutOfMemoryKeepPlayingLeave,Your device’s memory is low. Leaving now will save your state and prevent Roblox from crashing.
InGame.ConnectionError.Waiting,Waiting for an available server
InGame.ConnectionError.Loading,"Server found, loading..."
InGame.ConnectionError.Joining,Joining server
NotificationScript2.UINavigation.FormattedText,Press {KEY_NAME} to toggle.
Feature.FaceChat.Subtitle.UnsupportedDevice,Your hardware does not meet the requirements to animate your avatar using your camera.
Feature.AccountSettings.Heading.Communication,Communication
Feature.FaceChat.Heading.NotAvailable,Facial Animation Unavailable
InGame.ConnectionError.DisconnectPrivateServerKickout,You have been disconnected because you no longer have access to this private server.
CoreScripts.PublishAssetPrompt.PackagesDefaultName,Package by {RBX_NAME}
Feature.FaceChat.Subtitle.PromptNoDynamicHeadEquipped,Your avatar has a head that does not support facial animation. Compatible heads are available in your inventory and the Avatar Shop.
CoreScripts.EmoteThumbnailEditor.Action.Cancel,Cancel
CoreScripts.EmoteThumbnailEditor.Action.Update,Update
CoreScripts.EmoteThumbnailEditor.Heading.EditThumbnail,Edit thumbnail
CoreScripts.EmoteThumbnailEditor.Label.Rotation,Rotation
CoreScripts.EmoteThumbnailEditor.Label.Time,Time
Notifications.ToastNotifications.Label.LeaveExperienceConfirmation,Are you sure you want to leave and join another experience?
Feature.SettingsHub.Prompt.SimpleNudge,Please be civil and kind
Feature.SettingsHub.Prompt.Subtitle.SimpleNudge,Our systems have detected behavior that may violate our Community Standards. This is a gentle reminder to keep Roblox civil and kind.
Feature.SettingsHub.Prompt.Subtitle.SimpleNudge2,Future violations may result in additional account actions.
Feature.SettingsHub.Prompt.ThankYouForFeedback,Thanks for letting us know
Feature.SettingsHub.Prompt.Subtitle.ThankYouForFeedback,We will continue to improve our systems based on your feedback.
Feature.SettingsHub.Chat.TranslationEnabled,Automatically Translate Chat
Notifications.ToastNotifications.Title.LeavingExperience,Leaving Experience
CoreScripts.PublishAssetPrompt.PublishSuccessMessage,You can find this item in your inventory.
CoreScripts.PublishAssetPrompt.PublishFailed,Something went wrong. Please try again.
CoreScripts.PublishAssetPrompt.PermissionDenied,Something went wrong. Please try again.
CoreScripts.PublishAssetPrompt.Timeout,Something went wrong. Please try again.
CoreScripts.PublishAssetPrompt.NoUserInput,Something went wrong. Please try again.
CoreScripts.PublishAssetPrompt.PublishSuccessTitle,Success!
CoreScripts.PublishAssetPrompt.PublishFailedTitle,Submission Failed
Feature.SettingsHub.Chat.TranslationInformation,Text chat will be translated into your language. Tap the symbol in front of the message to see the original.
CoreScripts.TextChat.Clear.Help.Description,/clear or /cls: clear messages in chat window 
GameChat_ChatMain_ChatTranslationOnboarding,Text chat will be translated into your language. Tap the symbol in front of the message to see the original. You can turn off translations in the Settings menu.
CoreScripts.PublishAssetPrompt.TitleTextModel,Submit Package
IAPExperience.BuyRobux.Text.MoreRobux2,{robux} More Robux
CoreScripts.PublishAssetPrompt.UndefinedError,Something went wrong. Please try again. Error Code: {RESULT_TYPE}
InGame.CommonUI.Label.Off,Off
InGame.CommonUI.Label.On,On
CoreScripts.PublishAssetPrompt.DisclaimerModel,Created items will be reviewed and you may not receive a refund for rejected items that do not comply with Community Standards.
IAPExperience.BuyRobux.Alert.SuccessfulMessage,You have purchased Robux successfully!
CoreScripts.AssetPreviewView.Action.ResetView,Reset view
CoreScripts.AssetPreviewView.Label.LoadingFailed,Loading failed
CoreScripts.PublishAssetPrompt.ResultModalOk,OK
Feature.SettingsHub.Prompt.Subtitle.VoiceToxicityModal,We've detected language that may violate Roblox's Community Standards.<br /><br />You may lose access to Chat with Voice after multiple violations.
Feature.SettingsHub.Prompt.Subtitle.VoiceToxicityToast,We've detected language that may violate Roblox's Community Standards. You may lose access to Chat with Voice after multiple violations.
Feature.SettingsHub.Prompt.GotIt,Got It
CreatorDashboard.AssetTypes.Label.Body,Body
IAPExperience.InsufficientRobux.Title.InsufficientRobux,Insufficient Robux
IAPExperience.Loading.Text.PurchasingRobux,Purchasing Robux...
IAPExperience.Loading.Text.PurchasingItem,Purchasing item...
IAPExperience.Loading.WaitingForPurchase,Waiting for purchase...
IAPExperience.Loading.WaitingForRobux,Waiting for Robux to be granted...
IAPExperience.Loading.Text.WaitingForPurchase,Waiting for purchase...
IAPExperience.Loading.Text.WaitingForRobux,Waiting for Robux to be granted...
Notifications.NotificationStream.Title.ReportNotification,Report Notification
Notifications.NotificationStream.AbuseReason.Bullying,Bullying
Notifications.NotificationStream.AbuseReason.CheatingAndExploiting,Cheating/Exploiting
Notifications.NotificationStream.AbuseReason.Dating,Dating
Notifications.NotificationStream.AbuseReason.DirectingOffPlatform,Offsite Links
Notifications.NotificationStream.AbuseReason.Other,Other
Notifications.NotificationStream.AbuseReason.AskingPII,Personal Question
Notifications.NotificationStream.AbuseReason.Scamming,Scamming
Notifications.NotificationStream.AbuseReason.Profanity,Swearing
Feature.ReportAbuse.Message.ErrorSubmit,There was a problem submitting your report.
Feature.ReportAbuse.Action.ReportAbuse,Report Abuse
Feature.ReportAbuse.Label.TellUsHowAsset,Tell us how you think the asset is breaking the rules of Roblox.
Feature.ReportAbuse.Label.ReasonForFlag,Reason For Flag:
Feature.ReportAbuse.Message.ThanksForFlagging,"We are unable to respond to each report, but your feedback will help us improve the experience for all creators."
Feature.ReportAbuse.Message.ErrorCommentCharacterLimit,Your comment must be less than {characterLimit} characters.
Feature.SettingsHub.Prompt.IncorrectNudge,Did we make a mistake?<br /><u>Let us know</u>
Feature.SettingsHub.Prompt.RememberRules,Remember our policies
Feature.SettingsHub.Label.Captures,Captures
InGame.InspectMenu.Label.LimitedItems,Limited item
InGame.InspectMenu.Label.FromResale,{PRICE} From Resale
InGame.InspectMenu.Action.FromResale,{PRICE} From Resale
InGame.InspectMenu.Label.OwnedItem,Owned Item ({QUANTITY})
InGame.InspectMenu.Label.OwnedItems,Owned Items ({QUANTITY})
InGame.InspectMenu.Action.LimitReached,Item Limit Reached
Feature.FaceChat.Heading.UnableToAccessCamera,Unable to access Camera
Feature.FaceChat.Subtitle.UnableToAccessCamera,"In order to animate your avatar using camera, go to your OS Settings to allow Roblox to use the camera"
Feature.SettingsHub.Prompt.MicrophonePermission,Unable to access Microphone
Feature.SettingsHub.Prompt.Subtitle.MicrophonePermission,"In order to chat with voice, go to your OS Settings to allow Roblox to use the microphone"
Feature.SettingsHub.Prompt.VoiceUserAgency.Remember,Remember for this experience.
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinMuted,"No, mute others"
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted,"Yes, hear others"
Feature.SettingsHub.VoiceUserAgency.JoinUnmuted.Description,"You'll hear other voices, but your mic will stay muted until you're ready to chat."
Feature.SettingsHub.Prompt.VoiceUserAgency.JoinUnmuted.Title,Join with Voice On?
CoreScripts.PublishCommon.Creator,Creator
CoreScripts.PublishCommon.Leave,Yes
CoreScripts.PublishCommon.MadeIn,Made In
CoreScripts.PublishCommon.Stay,No
CoreScripts.PublishCommon.Type,Type
CoreScripts.PublishCommon.UnsavedWarning,You may lose any unsaved changes
Feature.Accessibility.Description.PreferredTransparency,Improve contrast by adjusting transparency on some backgrounds
Feature.Accessibility.Description.ReducedMotion,Stop or reduce motion effects
Feature.Accessibility.Description.UiNavigationKeyBind,Use the {uiNavigationKey} key to enter and exit UI navigation mode
Feature.Accessibility.Heading.PreferredTransparency,Background transparency
Feature.Accessibility.Heading.ReducedMotion,Reduce motion
Feature.Accessibility.Heading.UiNavigationKeyBind,UI navigation toggle
Feature.Accessibility.PreferredTransparency.Opaque,Opaque
Feature.Accessibility.PreferredTransparency.Transparent,Transparent
Feature.Avatar.Heading.Clothing,Clothing
Feature.Avatar.Label.Accessory,Accessory
Feature.Avatar.Label.Back,Back
Feature.Avatar.Label.ClassicPants,Classic Pants
Feature.Avatar.Label.ClassicShirts,Classic Shirts
Feature.Avatar.Label.ClassicTShirts,Classic T-Shirts
Feature.Avatar.Label.Climb,Climb
Feature.Avatar.Label.DressesAndSkirts,Dresses & Skirts
Feature.Avatar.Label.DynamicHead,Dynamic Head
Feature.Avatar.Label.Emote,Emote
Feature.Avatar.Label.Face,Face
Feature.Avatar.Label.Fall,Fall
Feature.Avatar.Label.Gear,Gear
Feature.Avatar.Label.Hair,Hair
Feature.Avatar.Label.Hat,Hat
Feature.Avatar.Label.Head,Head
Feature.Avatar.Label.Idle,Idle
Feature.Avatar.Label.Jacket,Jacket
Feature.Avatar.Label.Jump,Jump
Feature.Avatar.Label.LeftArm,Left Arm
Feature.Avatar.Label.LeftArms,Left Arms
Feature.Avatar.Label.LeftLeg,Left Leg
Feature.Avatar.Label.LeftLegs,Left Legs
Feature.Avatar.Label.LeftShoe,Left Shoe
Feature.Avatar.Label.Mood,Mood
Feature.Avatar.Label.Neck,Neck
Feature.Avatar.Label.Pants,Pants
Feature.Avatar.Label.RightArm,Right Arm
Feature.Avatar.Label.RightArms,Right Arms
Feature.Avatar.Label.RightLeg,Right Leg
