Key,Value
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.Default.Title,Soporte técnico para jugadores no disponible
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.NotRecentlyVisited.Body,Debes haber jugado esta experiencia recientemente para presentar una solicitud de soporte.
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.NotRecentlyVisited.Title,Visita esta experiencia para presentar una solicitud
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.OpenTicketLimit.Body,Espera a que el creador responda a tus solicitudes existentes antes de enviar otra solicitud.
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.OpenTicketLimit.Title,Se alcanzó el límite de solicitudes
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.RateLimited.Body,El soporte para jugadores no está disponible temporalmente. Inténtalo de nuevo en unos minutos.
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.RateLimited.Title,El soporte técnico para jugadores no está disponible temporalmente
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.TextFilter.Body,Tu envío infringió las Normas de la comunidad de Roblox. ¿Intentas denunciar un abuso?
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.TextFilter.Title,Error al enviar
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.Under13.Body,Las solicitudes de soporte para jugadores no están disponibles para usuarios menores de 13 años.
CoreScripts.FeedbackPrompt.PlayerSupportPrompt.Unavailable.Under13.Title,Función no disponible
CoreScripts.InGameMenu.Action.DontLeaveGame,No salir
CoreScripts.InGameMenu.Action.DontResetCharacter,No restablecer
CoreScripts.InGameMenu.Action.DontRespawnCharacter,No regenerar
CoreScripts.InGameMenu.Action.ResetCharacter,
CoreScripts.InGameMenu.Actions.AcceptFriend,Aceptar solicitud de amistad
CoreScripts.InGameMenu.Actions.AddFriend,Añadir amistad
CoreScripts.InGameMenu.Actions.BlockPlayer,Bloquear jugador
CoreScripts.InGameMenu.Actions.CancelFriend,Cancelar solicitud de amistad
CoreScripts.InGameMenu.Actions.Continue,
CoreScripts.InGameMenu.Actions.ReportAbuse,Denunciar abuso
CoreScripts.InGameMenu.Actions.UnblockPlayer,Desbloquear jugador
CoreScripts.InGameMenu.Actions.Unfriend,Cancelar amistad
CoreScripts.InGameMenu.Actions.ViewAvatar,Inspeccionar avatar
CoreScripts.InGameMenu.Cancel,
CoreScripts.InGameMenu.ConfirmLeaveGame,¿Seguro que quieres salir del juego?
CoreScripts.InGameMenu.ControllerBar.Back,
CoreScripts.InGameMenu.ControllerBar.Cancel,
CoreScripts.InGameMenu.ControllerBar.CloseMoreMenu,Cerrar menú Más
CoreScripts.InGameMenu.ControllerBar.Leave,
CoreScripts.InGameMenu.ControllerBar.OpenMoreMenu,Abrir menú Más
CoreScripts.InGameMenu.ControllerBar.Respawn,Regenerar
CoreScripts.InGameMenu.ControllerBar.RespawnCharacter,Regenerar personaje
CoreScripts.InGameMenu.Controls.AccessoriesTitle,Accesorios
CoreScripts.InGameMenu.Controls.BackExitLabel,Volver / Salir
CoreScripts.InGameMenu.Controls.BackGamepad,
CoreScripts.InGameMenu.Controls.Backpack,Mochila
CoreScripts.InGameMenu.Controls.Backspace,Retroceso
CoreScripts.InGameMenu.Controls.CameraMovementTitle,Movimiento de la cámara
CoreScripts.InGameMenu.Controls.CameraZoomGamepad,Distancia de la cámara
CoreScripts.InGameMenu.Controls.CharacterMovementTitle,Movimiento del personaje
CoreScripts.InGameMenu.Controls.Chat,
CoreScripts.InGameMenu.Controls.DevConsole,Consola de desarrollo
CoreScripts.InGameMenu.Controls.DownArrow,Flecha hacia abajo
CoreScripts.InGameMenu.Controls.DropTool,Soltar herramienta
CoreScripts.InGameMenu.Controls.EquipUnequipTools,Equipar o guardar herramientas
CoreScripts.InGameMenu.Controls.FirstPersonCameraLabel,(Hacer clic) Cámara en primera persona o tercera persona
CoreScripts.InGameMenu.Controls.GameMenuToggle,Alternar menú del juego
CoreScripts.InGameMenu.Controls.GameMenuToggleGamepad,Selección de interfaz de usuario
CoreScripts.InGameMenu.Controls.GamepadTitle,Controlador para juego
CoreScripts.InGameMenu.Controls.GraphicsLevel,Nivel de gráficos
CoreScripts.InGameMenu.Controls.GraphicsLevelDown,Nivel inferior de gráficos
CoreScripts.InGameMenu.Controls.GraphicsLevelUp,Nivel superior de gráficos
CoreScripts.InGameMenu.Controls.Jump,Saltar
CoreScripts.InGameMenu.Controls.JumpSelectLabel,Saltar / seleccionar
CoreScripts.InGameMenu.Controls.KeyboardAndMouseTitle,Teclado y mouse
CoreScripts.InGameMenu.Controls.LeftArrow,Flecha hacia la izquierda
CoreScripts.InGameMenu.Controls.LeftMouseButton,Botón izquierdo del mouse
CoreScripts.InGameMenu.Controls.MenuItemsTitle,Objetos del menú
CoreScripts.InGameMenu.Controls.MenuLabel,Menú
CoreScripts.InGameMenu.Controls.MenuNavigationGamepad,Navegación del menú
CoreScripts.InGameMenu.Controls.MiscellaneousTitle,Otros
CoreScripts.InGameMenu.Controls.MouseLock,Bloqueo del mouse
CoreScripts.InGameMenu.Controls.MouseWheel,Rueda del mouse
CoreScripts.InGameMenu.Controls.MoveBackward,Retroceder
CoreScripts.InGameMenu.Controls.MoveForward,Avanzar
CoreScripts.InGameMenu.Controls.MoveGamepad,Mover
CoreScripts.InGameMenu.Controls.MoveLeft,Izquierda
CoreScripts.InGameMenu.Controls.MoveRight,Derecha
CoreScripts.InGameMenu.Controls.NextTab,Siguiente pestaña
CoreScripts.InGameMenu.Controls.PerformanceStats,Est. de rend.
CoreScripts.InGameMenu.Controls.Playerlist,Clasificación
CoreScripts.InGameMenu.Controls.Playerlist.Friends,Amistades
CoreScripts.InGameMenu.Controls.Playerlist.Global,Global
CoreScripts.InGameMenu.Controls.Playerlist.Here,Aquí
CoreScripts.InGameMenu.Controls.PreviousTab,Pestaña anterior
CoreScripts.InGameMenu.Controls.RecordVideo,Grabar video
CoreScripts.InGameMenu.Controls.ResetCameraLabel,Mover / Restablecer cámara
CoreScripts.InGameMenu.Controls.RightArrow,Flecha hacia la derecha
CoreScripts.InGameMenu.Controls.RightMouseButton,Botón derecho del mouse
CoreScripts.InGameMenu.Controls.RobloxMenu,Menú de Roblox
CoreScripts.InGameMenu.Controls.RotateCamera,Rotar
CoreScripts.InGameMenu.Controls.RotateCameraGamepad,Girar cámara
CoreScripts.InGameMenu.Controls.Screenshot,Captura de pantalla
CoreScripts.InGameMenu.Controls.SelectItemLabel,Seleccionar objeto
CoreScripts.InGameMenu.Controls.Shift,Mayús.
CoreScripts.InGameMenu.Controls.Space,Espacio
CoreScripts.InGameMenu.Controls.SwitchToolGamepad,Cambiar herramienta
CoreScripts.InGameMenu.Controls.ToggleCameraView,Cambiar vista de cámara
CoreScripts.InGameMenu.Controls.ToggleFullscreen,Pantalla completa
CoreScripts.InGameMenu.Controls.UpArrow,Flecha hacia arriba
CoreScripts.InGameMenu.Controls.UseTool,Usar herramienta
CoreScripts.InGameMenu.Controls.VrControllerTitle,Control RV
CoreScripts.InGameMenu.Controls.ZoomInCamera,Acercar
CoreScripts.InGameMenu.Controls.ZoomInOutCamera,Acercar o alejar
CoreScripts.InGameMenu.Controls.ZoomOutCamera,Alejar
CoreScripts.InGameMenu.EducationalPopup.MenuIconTooltip,¿Estás buscando más experiencias?
CoreScripts.InGameMenu.EducationalPopup.UINavigation.Description,Algunas experiencias permiten el Modo de navegación de la interfaz que permite que un cuadro de selección o un cursor virtual interactúe con la misma en la experiencia.
CoreScripts.InGameMenu.EducationalPopup.UINavigation.Title,Cómo cambiar el modo de navegación de la interfaz de usuario
CoreScripts.InGameMenu.ExitModal.ActionExit,Cerrar Roblox
CoreScripts.InGameMenu.ExitModal.ActionHome,Volver a Inicio
CoreScripts.InGameMenu.ExitModal.BodyTextClickHome,Haz clic en el ícono de Inicio
CoreScripts.InGameMenu.ExitModal.BodyTextOpenMenu,Abre el menú de Roblox
CoreScripts.InGameMenu.ExitModal.OptionDontShow,No volver a mostrar
CoreScripts.InGameMenu.ExitModal.Subtitle,Descubre nuevas experiencias sin salir de la aplicación
CoreScripts.InGameMenu.ExitModal.Title,Nuevo en la app de Roblox
CoreScripts.InGameMenu.GameSettings.AIRephraseMessages,Mensajes reformulados
CoreScripts.InGameMenu.GameSettings.AIRephraseMessagesDescription,Roblox puede reformular los mensajes que infringen las normas de seguridad.
CoreScripts.InGameMenu.GameSettings.AdvancedSettingsTitle,CONFIGURACIÓN AVANZADA
CoreScripts.InGameMenu.GameSettings.AudioHeader,Audio
CoreScripts.InGameMenu.GameSettings.AutoGraphicsQuality,Modo de calidad automática
CoreScripts.InGameMenu.GameSettings.CameraMode,Modo de cámara
CoreScripts.InGameMenu.GameSettings.CameraModeCameraToggle,CameraToggle
CoreScripts.InGameMenu.GameSettings.CameraModeClassic,Clásico
CoreScripts.InGameMenu.GameSettings.CameraModeFollow,Seguir
CoreScripts.InGameMenu.GameSettings.CameraSensitivity,Sensibilidad de la cámara
CoreScripts.InGameMenu.GameSettings.CameraTitle,CÁMARA
CoreScripts.InGameMenu.GameSettings.ChatSummaries,Resúmenes del chat
CoreScripts.InGameMenu.GameSettings.ChatSummariesDescription,Roblox genera automáticamente resúmenes de los mensajes de los jugadores.
CoreScripts.InGameMenu.GameSettings.ClientCoreScriptVersion,Versión CoreScript del cliente: {CLIENT_CORESCRIPT_VERSION}
CoreScripts.InGameMenu.GameSettings.ClientVersion,Versión del cliente: {CLIENT_VERSION}
CoreScripts.InGameMenu.GameSettings.ComfortSettingComfort,Comodidad
CoreScripts.InGameMenu.GameSettings.ComfortSettingCustom,Personalizado
CoreScripts.InGameMenu.GameSettings.ComfortSettingExpert,Experto
CoreScripts.InGameMenu.GameSettings.ComfortSettingNormal,Predeterminado
CoreScripts.InGameMenu.GameSettings.ComfortSettingsDescription,Reduce el mareo por movimiento ajustando el movimiento y el campo de vista
CoreScripts.InGameMenu.GameSettings.ComputerMoveModeClickToMove,Hacer clic para moverse
CoreScripts.InGameMenu.GameSettings.ComputerMoveModeKeyboardMouse,
CoreScripts.InGameMenu.GameSettings.ControlsAudio,CONTROLES Y AUDIO
CoreScripts.InGameMenu.GameSettings.Default,
CoreScripts.InGameMenu.GameSettings.DeveloperConsole,Consola del desarrollador
CoreScripts.InGameMenu.GameSettings.DisplayHeader,Pantalla y gráficos
CoreScripts.InGameMenu.GameSettings.Friend,Amistad
CoreScripts.InGameMenu.GameSettings.FullScreen,
CoreScripts.InGameMenu.GameSettings.GiveFeedback,
CoreScripts.InGameMenu.GameSettings.GiveTranslationFeedback,Enviar comentarios sobre la traducción
CoreScripts.InGameMenu.GameSettings.GraphicsTitle,GRÁFICOS
CoreScripts.InGameMenu.GameSettings.Haptics,Hápticas
CoreScripts.InGameMenu.GameSettings.InvertedCamera,Cámara invertida
CoreScripts.InGameMenu.GameSettings.LanguageHeader,Chat e idioma
CoreScripts.InGameMenu.GameSettings.LockedByDeveloper,Bloqueado por el desarrollador
CoreScripts.InGameMenu.GameSettings.MainVolume,Volumen principal
CoreScripts.InGameMenu.GameSettings.ManualGraphicsQuality,Nivel de calidad
CoreScripts.InGameMenu.GameSettings.MovementMode,Modo de movimiento
CoreScripts.InGameMenu.GameSettings.Open,Abrir
CoreScripts.InGameMenu.GameSettings.PlaceVersion,Versión del lugar: {PLACE_VERSION}
CoreScripts.InGameMenu.GameSettings.PlaceVersionWithLatest,Versión del lugar: {PLACE_VERSION} (más reciente: {LATEST_PLACE_VERSION})
CoreScripts.InGameMenu.GameSettings.ReadOnlyView,Vista de solo lectura
CoreScripts.InGameMenu.GameSettings.ReadOnlyViewDescription,Esta es tu vista del chat como creador en función de los permisos de tu rol.
CoreScripts.InGameMenu.GameSettings.ReduceMotionDescription,Detener o reducir los efectos de movimiento
CoreScripts.InGameMenu.GameSettings.ReduceMotionLabel,Reducir movimiento
CoreScripts.InGameMenu.GameSettings.RequestSent,
CoreScripts.InGameMenu.GameSettings.RestartPending,Reinicio pendiente
CoreScripts.InGameMenu.GameSettings.SafetyBubbleModeAnyone,Todos
CoreScripts.InGameMenu.GameSettings.SafetyBubbleModeDescription,Decide quién puede acercarse a ti sin desvanecerse
CoreScripts.InGameMenu.GameSettings.SafetyBubbleModeNoOne,Nadie
CoreScripts.InGameMenu.GameSettings.SafetyBubbleModeOnlyFriends,Solo amigos
CoreScripts.InGameMenu.GameSettings.SafetyBubbleModeTitle,Burbuja de seguridad
CoreScripts.InGameMenu.GameSettings.ServerVersion,Versión del servidor: {SERVER_VERSION}
CoreScripts.InGameMenu.GameSettings.ShiftLock,Interruptor de bloqueo de cambio
CoreScripts.InGameMenu.GameSettings.ShowMicroProfiler,Mostrar MicroProfiler
CoreScripts.InGameMenu.GameSettings.ShowPerfStats,Mostrar estadísticas de rendimiento
CoreScripts.InGameMenu.GameSettings.SwitchToAdvancedSettings,Configuración avanzada
CoreScripts.InGameMenu.GameSettings.SwitchToVRComfortSettings,Ajustes personalizados
CoreScripts.InGameMenu.GameSettings.UINavToggle,Alternar navegación de interfaz
CoreScripts.InGameMenu.GameSettings.UINavToggleDescription,"Usa la tecla ""\ para ingresar y salir del modo de navegación de la interfaz"""
CoreScripts.InGameMenu.GameSettings.UIScale,Escala de la interfaz de usuario
CoreScripts.InGameMenu.GameSettings.UIScaleLargest,El más grande
CoreScripts.InGameMenu.GameSettings.UIScaleMode,Modo de escala de la interfaz de usuario
CoreScripts.InGameMenu.GameSettings.UIScaleModeAuto,Autom.
CoreScripts.InGameMenu.GameSettings.UIScaleModeManual,Manual
CoreScripts.InGameMenu.GameSettings.UIScaleSmallest,La más pequeña
CoreScripts.InGameMenu.GameSettings.VREnabled,Modo RV
CoreScripts.InGameMenu.GameSettings.VRSmoothRotationEnabled,Rotación suave de RV activada
CoreScripts.InGameMenu.GameSettings.VRSteppedRotationEnabled,Rotación progresiva de RV activada
CoreScripts.InGameMenu.GameSettings.VRThirdPersonFixedCamEnabled,Cámara fija de 3ª persona
CoreScripts.InGameMenu.GameSettings.ViewandControlsHeader,Vista y controles
CoreScripts.InGameMenu.GameSettings.VignetteEnabled,Viñeta RV activada
CoreScripts.InGameMenu.GameSettings.VoiceChatVolume,Volumen del chat de voz
CoreScripts.InGameMenu.GameSettings.Volume,Volumen
CoreScripts.InGameMenu.GameSettings.VrControlsTitle,CONTROLES DE RV
CoreScripts.InGameMenu.InviteFriends.ErrorOccured,Se produjo un error. Inténtalo de nuevo.
CoreScripts.InGameMenu.InviteFriends.Loading,Cargando
CoreScripts.InGameMenu.InviteFriends.MakeFriendsNow,¡Haz amistades ya!
CoreScripts.InGameMenu.InviteFriends.NoFriends,Todavía no tienes amistades. Echa un vistazo al menú de personas para enviar solicitudes de amistad.
CoreScripts.InGameMenu.InviteFriends.Search,
CoreScripts.InGameMenu.Label.TouchpadButton,Botón del panel táctil
CoreScripts.InGameMenu.Label.ViewButton,Ver botón
CoreScripts.InGameMenu.Leave,
CoreScripts.InGameMenu.LeaveGame,
CoreScripts.InGameMenu.LeaveGameQuestion,¿Quieres salir?
CoreScripts.InGameMenu.Ok,
CoreScripts.InGameMenu.PageTitle.Controls,Controles...
CoreScripts.InGameMenu.PageTitle.GameSettings,
CoreScripts.InGameMenu.PageTitle.InviteFriends,Invitar amistades
CoreScripts.InGameMenu.PageTitle.Players,Personas
CoreScripts.InGameMenu.PageTitle.Report,Denunciar
CoreScripts.InGameMenu.PageTitle.VRComfortSettings,Ajustes de comodidad
CoreScripts.InGameMenu.PeoplePage.SwitchServer,Cambiar servidor
CoreScripts.InGameMenu.Prompt.BackToHome,"Sí, volver a Inicio"
CoreScripts.InGameMenu.Prompt.ConfirmLeaveGame,¿Confirmas que deseas salir del juego?
CoreScripts.InGameMenu.Prompt.ConfirmResetCharacter,¿Realmente quieres restablecer tu personaje?
CoreScripts.InGameMenu.Prompt.ConfirmRespawnCharacter,¿Confirmas que quieres regenerar tu personaje?
CoreScripts.InGameMenu.Prompt.LeaveGame,"Sí, salir"
CoreScripts.InGameMenu.Prompt.LeaveGameBodyText,"Si sales de la experiencia, perderás todos los avances sin guardar."
CoreScripts.InGameMenu.Prompt.LeaveGameTitle,¿Salir de la experiencia?
CoreScripts.InGameMenu.Prompt.ResumeGame,Reanudar
CoreScripts.InGameMenu.Prompt.VRFTUXLeaveGameBodyText,"¿Quieres abandonar la experiencia? Puedes volver a acceder al tutorial desde ""Más""."
CoreScripts.InGameMenu.QuickActions.MuteSelf,Silenciarse
CoreScripts.InGameMenu.QuickActions.Report,
CoreScripts.InGameMenu.QuickActions.Respawn,
CoreScripts.InGameMenu.QuickActions.UnmuteSelf,Dejar de silenciarte
CoreScripts.InGameMenu.Report.AbuseBullying,Acoso
CoreScripts.InGameMenu.Report.AbuseDating,Solicitud de cita
CoreScripts.InGameMenu.Report.AbuseDetailsPlaceHolder,"En tus propias palabras, ayúdanos a entender lo que salió mal."
CoreScripts.InGameMenu.Report.AbuseExploiting,Trampas/Abuso
CoreScripts.InGameMenu.Report.AbuseOffsiteLink,Enlaces externos
CoreScripts.InGameMenu.Report.AbusePersonalQuestion,Pregunta personal
CoreScripts.InGameMenu.Report.AbuseScamming,Estafa
CoreScripts.InGameMenu.Report.AbuseSwearing,Palabras malsonantes
CoreScripts.InGameMenu.Report.AbuseTypePlaceHolder,Elige un tipo de abuso
CoreScripts.InGameMenu.Report.AbuseUsername,Nombre de usuario inadecuado
CoreScripts.InGameMenu.Report.AdditionalDetails,Añadir detalles adicionales aquí
CoreScripts.InGameMenu.Report.Block,Bloquear
CoreScripts.InGameMenu.Report.BlockDescription,"Ya no pueden unirse a ti en el mismo servidor, comunicarse contigo o agregarte como amistad."
CoreScripts.InGameMenu.Report.Category.Description.Experience,Esta experiencia tiene contenido inapropiado.
CoreScripts.InGameMenu.Report.Category.Description.Other,"Esta persona me sigue, lleva una camiseta inapropiada, etc."
CoreScripts.InGameMenu.Report.Category.Description.Text,Esta persona escribió una palabra mezquina en el chat de texto.
CoreScripts.InGameMenu.Report.Category.Description.Voice,Esta persona estaba gritando.
CoreScripts.InGameMenu.Report.Category.Header.Experience,Experiencia
CoreScripts.InGameMenu.Report.Category.Header.Other,Otra
CoreScripts.InGameMenu.Report.Category.Header.Text,Chat de texto
CoreScripts.InGameMenu.Report.Category.Header.Voice,Chat de voz
CoreScripts.InGameMenu.Report.Confirm,
CoreScripts.InGameMenu.Report.Confirmation.Blocked,Bloqueado
CoreScripts.InGameMenu.Report.Confirmation.Muted,Silenciado
CoreScripts.InGameMenu.Report.Confirmation.MutedAndBlocked,Silenciado y bloqueado
CoreScripts.InGameMenu.Report.Confirmation.MutedAndBlockedDescriptionWithUser,Ya no podrás comunicarte con @{RBX_NAME}
CoreScripts.InGameMenu.Report.Confirmation.MutedDescriptionWithUser,Ya no podrás oír a @{RBX_NAME}
CoreScripts.InGameMenu.Report.Confirmation.ThanksForReport,¡Gracias por tu denuncia!
CoreScripts.InGameMenu.Report.Confirmation.ThanksForReportDescription,Pronto revisaremos tu denuncia y tomaremos medidas si es necesario.
CoreScripts.InGameMenu.Report.DSAFooter,"Para denunciar contenido ilegal en virtud de la Ley de Servicios Digitales de la UE, visita https://www.roblox.com/illegal-content-reporting"
CoreScripts.InGameMenu.Report.Done,
CoreScripts.InGameMenu.Report.FlagingGame,Estás denunciando {RBX_NAME} por contenido inapropiado.
CoreScripts.InGameMenu.Report.MenuTitle,¿Qué estás denunciando?
CoreScripts.InGameMenu.Report.Mute,Silenciar
CoreScripts.InGameMenu.Report.MuteDescription,Ya no podrás oírlos
CoreScripts.InGameMenu.Report.OtherStepsTitle,Otros pasos que puedes tomar: @{RBX_NAME}
CoreScripts.InGameMenu.Report.ReportExperience,Denunciar experiencia
CoreScripts.InGameMenu.Report.ReportGameTitle,Denunciar {RBX_NAME}
CoreScripts.InGameMenu.Report.ReportPlayerTitle,Denunciar a una persona
CoreScripts.InGameMenu.Report.ReportTitle,
CoreScripts.InGameMenu.Report.ReportingGame,
CoreScripts.InGameMenu.Report.SelectAbuseType,Seleccionar el tipo de abuso
CoreScripts.InGameMenu.Report.SendReport,
CoreScripts.InGameMenu.Report.ThanksForReport,
CoreScripts.InGameMenu.Report.ThanksForReportDescription,Recibimos tu denuncia y pronto tomaremos medidas si es necesario. Tus comentarios ayudan a proteger a nuestra comunidad.
CoreScripts.InGameMenu.Report.Title.Experience,
CoreScripts.InGameMenu.Report.Title.Other,Otras denuncias
CoreScripts.InGameMenu.Report.Title.TextChat,Denunciar chat de texto
CoreScripts.InGameMenu.Report.Title.VoiceChat,Denunciar chat de voz
CoreScripts.InGameMenu.Report.WillReviewBody,Nuestros moderadores revisarán la denuncia y tomarán una decisión.
CoreScripts.InGameMenu.RespawnCharacter,
CoreScripts.InGameMenu.RespawnCharacterDialogBody,Tu personaje se regenerará en la ubicación de regeneración.
CoreScripts.InGameMenu.RespawnCharacterDialogConfirm,
CoreScripts.InGameMenu.RespawnCharacterDialogTitle,¿Regenerar personaje?
CoreScripts.InGameMenu.SwitchServer.ConfirmBody,Estás a punto de abandonar este servidor y cambiar a otro.
CoreScripts.InGameMenu.SwitchServer.ConfirmHeader,
CoreScripts.InGameMenu.Traversal.HistoryDescription,Únete a juegos visitados anteriormente
CoreScripts.InGameMenu.Traversal.LeaveBody,Estás a punto de abandonar este juego y regresar a {PREVIOUS_EXPERIENCE}.
CoreScripts.InGameMenu.Traversal.LeaveHeader,
CoreScripts.InGameMenu.Vibration,Vibración
CoreScripts.InGameMenu.VirtualCursorHintPostIcon,para activar o desactivar el menú de navigación
CoreScripts.InGameMenu.VirtualCursorHintPreIcon,Algunas experiencias necesitan que presiones
CoreScripts.InGameMenu.VoiceChatVolumeLower,
CoreScripts.PremiumModal.Title.Error,
CoreScripts.PublishAssetPrompt.AssetDescriptionPlaceholder,Descripción
CoreScripts.PublishAssetPrompt.Cancel,
CoreScripts.PublishAssetPrompt.Description,
CoreScripts.PublishAssetPrompt.DisclaimerAvatar,Estoy de acuerdo en que esta experiencia enviará mi objeto de avatar a moderación y lo cargará a Mis creaciones.
CoreScripts.PublishAssetPrompt.DisclaimerEmote,Estoy de acuerdo en que esta experiencia enviará mi emote a moderación y lo cargará a Mis creaciones.
CoreScripts.PublishAssetPrompt.DisclaimerImage,Estoy de acuerdo en que esta experiencia enviará mi imagen a moderación y la cargará en Mis creaciones.
CoreScripts.PublishAssetPrompt.DisclaimerModel,Los objetos creados se revisarán y no podrás recibir un reembolso por objetos rechazados que no cumplan con las Normas de la comunidad.
CoreScripts.PublishAssetPrompt.InvalidDescription,Descripción no válida
CoreScripts.PublishAssetPrompt.InvalidName,Nombre no válido
CoreScripts.PublishAssetPrompt.Name,Nombre
CoreScripts.PublishAssetPrompt.NoUserInput,Algo salió mal. Inténtalo de nuevo.
CoreScripts.PublishAssetPrompt.PackagesDefaultName,Paquete de {RBX_NAME}
CoreScripts.PublishAssetPrompt.PublishFailed,
CoreScripts.PublishAssetPrompt.PublishFailedTitle,
CoreScripts.PublishAssetPrompt.PublishSuccessMessage,Puedes encontrar este objeto en tu Inventario.
CoreScripts.PublishAssetPrompt.PublishSuccessTitle,¡Listo!
CoreScripts.PublishAssetPrompt.ResultModalOk,
CoreScripts.PublishAssetPrompt.Submit,
CoreScripts.PublishAssetPrompt.TitleTextClothing,Enviar ropa
CoreScripts.PublishAssetPrompt.TitleTextEmote,Enviar emote
CoreScripts.PublishAssetPrompt.TitleTextImage,Enviar imagen
CoreScripts.PublishAssetPrompt.TitleTextModel,Enviar paquete
CoreScripts.PublishAssetPrompt.TitleTextPackage,
CoreScripts.PublishAssetPrompt.UndefinedError,Algo salió mal. Inténtalo de nuevo. Código de error: {RESULT_TYPE}
CoreScripts.PublishAvatarPrompt.BodyName,Nombre del cuerpo
CoreScripts.PublishAvatarPrompt.BuyCreation,Comprar creación
CoreScripts.PublishAvatarPrompt.Close,
CoreScripts.PublishAvatarPrompt.LeaveCreationTitle,¿Salir de la creación?
CoreScripts.PublishAvatarPrompt.Pan,Hacer una panorámica
CoreScripts.PublishAvatarPrompt.PurchaseCompleteDescription,Puedes encontrar el objeto en tu inventario una vez finalizado en proceso.
CoreScripts.PublishAvatarPrompt.ResetView,Restablecer vista
CoreScripts.PublishAvatarPrompt.Rotate,Girar
CoreScripts.PublishAvatarPrompt.Zoom,Hacer zoom
CoreScripts.PublishCommon.Disclaimer,
CoreScripts.PublishCommon.Leave,
CoreScripts.PublishCommon.Stay,
CoreScripts.PublishCommon.UnsavedWarning,Puedes perder cualquier cambio no guardado
CoreScripts.PurchasePrompt.Button.OK,
CoreScripts.PurchasePrompt.Button.Settings,
CoreScripts.PurchasePrompt.CancelPurchase.Cancel,
CoreScripts.PurchasePrompt.ItemType.Bundle,Paquete
CoreScripts.PurchasePrompt.ProductType.Product,Artículos
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalOne,"Esta compra requiere el intercambio de dinero real. 

Certifico que soy mayor de 18 años y que soy el padre, la madre o tutor del propietario de la cuenta. Autorizo esta compra y acepto los Términos de uso."
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalParental,Ya has gastado mucho dinero en Roblox este mes. El recibo de esta compra y de todas las posteriores se enviará al correo electrónico de uno de los padres verificado en esta cuenta. 
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalTwo,"Ya has gastado mucho dinero en Roblox este mes. ¿Quieres continuar? Esta compra requiere el intercambio de moneda real. Debe ser el padre, la madre o tutor del propietario quien autorice la transacción."
CoreScripts.PurchasePrompt.PurchaseFailed.AlreadyOwn,Ya tienes este objeto. No se te cobró.
CoreScripts.PurchasePrompt.PurchaseFailed.CannotGetBalance,No se puede recuperar tu saldo en este momento. No se te cobró. Inténtalo de nuevo más tarde.
CoreScripts.PurchasePrompt.PurchaseFailed.CannotGetItemPrice,No se pudo recuperar el precio de este objeto en este momento. No se te cobró. Inténtalo de nuevo más tarde.
CoreScripts.PurchasePrompt.PurchaseFailed.Enable2SV,
CoreScripts.PurchasePrompt.PurchaseFailed.Enable2SVLogout,"Se requiere la verificación en dos pasos para realizar transacciones adicionales. Ve a Configuración > Seguridad para completar la verificación en dos pasos. Si activas la verificación en dos pasos, saldrás de la sesión actual."
CoreScripts.PurchasePrompt.PurchaseFailed.InvalidFunds,No se realizó la compra porque la cuenta no tiene suficientes Robux. No se te cobró.
CoreScripts.PurchasePrompt.PurchaseFailed.Limited,No hay más copias disponibles de este objeto de edición limitada. Intenta comprarlo de otro usuario en www.roblox.com. No se te cobró.
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobux,No tienes suficientes Robux para comprar este objeto. Visita la página www.roblox.com para obtener más Robux.
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobuxNoUpsell,No tienes suficientes Robux para comprar este objeto. 
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobuxXbox,No tienes suficientes Robux para comprar este objeto. Sal de la experiencia y dirígete a la pantalla de Robux para obtener más.
CoreScripts.PurchasePrompt.PurchaseFailed.NotForSale,Este objeto no está en venta en este momento. No se te cobró.
CoreScripts.PurchasePrompt.PurchaseFailed.NotForSaleHere,Este objeto no se puede vender en la experiencia. No se te cobró.
CoreScripts.PurchasePrompt.PurchaseFailed.PremiumOnly,Necesitas Roblox Premium para comprar este objeto.
CoreScripts.PurchasePrompt.PurchaseFailed.PurchaseDisabled,La compra no se realizó porque las compras dentro de las experiencias están desactivadas temporalmente. No se te cobró. Inténtalo de nuevo más tarde.
CoreScripts.PurchasePrompt.PurchaseFailed.ThirdPartyDisabled,Se desactivó la venta de objetos de terceros para este lugar. No se te cobró.
